Distance;height_df;speed_df;curve_df;elevation_df;stops_df
3018;-75,26666667;60;;0;
3019;-75,26833333;60;;0;
3020;-75,27;60;;0;
3021;-75,27166667;60;-1,927105153;0;
3022;-75,27333333;60;;0;
3023;-75,275;60;;0;
3024;-75,27666667;60;;0;
3025;-75,27833333;60;;0;
3026;-75,28;60;;0;
3027;-75,28166667;60;;0;
3028;-75,28333333;60;;0;
3029;-75,285;60;;0;
3030;-75,28666667;60;;0;
3031;-75,28833333;60;;0;
3032;-75,29;60;;0;
3033;-75,29166667;60;;0;
3034;-75,29333333;60;;0;
3035;-75,295;60;-1,927105153;0;
3036;-75,29666667;60;;0;
3037;-75,29833333;60;;0;
3038;-75,3;60;;0;
3039;-75,30166667;60;;0;
3040;-75,30333333;60;;0;
3041;-75,305;60;;0;
3042;-75,30666667;60;;0;
3043;-75,30833333;60;;0;
3044;-75,31;60;;0;
3045;-75,31166667;60;;0;
3046;-75,31333333;60;;0;
3047;-75,315;60;;0;
3048;-75,31666667;60;;0;
3049;-75,31833333;60;;0;
3050;-75,32;60;;0;
3051;-75,31675676;60;;0;
3052;-75,31351351;60;;0;
3053;-75,31027027;60;;0;
3054;-75,30702703;60;;0;
3055;-75,30378378;60;;0;
3056;-75,30054054;60;;0;
3057;-75,2972973;60;;0;
3058;-75,29405405;60;;0;
3059;-75,29081081;60;;0;
3060;-75,28756757;60;;0;
3061;-75,28432432;60;-1,927105153;0;
3062;-75,28108108;60;;0;
3063;-75,27783784;60;;0;
3064;-75,27459459;60;;0;
3065;-75,27135135;60;;0;
3066;-75,26810811;60;;0;
3067;-75,26486486;60;;0;
3068;-75,26162162;60;;0;
3069;-75,25837838;60;;0;
3070;-75,25513514;60;;0;
3071;-75,25189189;60;;0;
3072;-75,24864865;60;;0;
3073;-75,24540541;60;;0;
3074;-75,24216216;60;;0;
3075;-75,23891892;60;;0;
3076;-75,23567568;60;;0;
3077;-75,23243243;60;;0;
3078;-75,22918919;60;;0;
3079;-75,22594595;60;;0;
3080;-75,2227027;60;;0;
3081;-75,21945946;60;;0;
3082;-75,21621622;60;-1,927105153;0;
3083;-75,21297297;60;;0;
3084;-75,20972973;60;;0;
3085;-75,20648649;60;;0;
3086;-75,20324324;60;;0;
3087;-75,2;60;;0;
3088;-75,20277778;60;;0;
3089;-75,20555556;60;;0;
3090;-75,20833333;60;;0;
3091;-75,21111111;60;;0;
3092;-75,21388889;60;;0;
3093;-75,21666667;60;;0;
3094;-75,21944444;60;;0;
3095;-75,22222222;60;;0;
3096;-75,225;60;;0;
3097;-75,22777778;60;;0;
3098;-75,23055556;60;-1,927105153;0;
3099;-75,23333333;60;;0;
3100;-75,23611111;60;;0;
3101;-75,23888889;60;;0;
3102;-75,24166667;60;;0;
3103;-75,24444444;60;;0;
3104;-75,24722222;60;;0;
3105;-75,25;60;;0;
3106;-75,25277778;60;;0;
3107;-75,25555556;60;;0;
3108;-75,25833333;60;;0;
3109;-75,26111111;60;;0;
3110;-75,26388889;60;;0;
3111;-75,26666667;60;;0;
3112;-75,26944444;60;;0;
3113;-75,27222222;60;;0;
3114;-75,275;60;;0;
3115;-75,27777778;60;;0;
3116;-75,28055556;60;;0;
3117;-75,28333333;60;;0;
3118;-75,28611111;60;;0;
3119;-75,28888889;60;;0;
3120;-75,29166667;60;;0;
3121;-75,29444444;60;;0;
3122;-75,29722222;60;;0;
3123;-75,3;60;;0;
3124;-75,29916667;60;;0;
3125;-75,29833333;60;;0;
3126;-75,2975;60;;0;
3127;-75,29666667;60;;0;
3128;-75,29583333;60;;0;
3129;-75,295;60;-1,927105153;0;
3130;-75,29416667;60;;0;
3131;-75,29333333;60;;0;
3132;-75,2925;60;;0;
3133;-75,29166667;60;;0;
3134;-75,29083333;60;;0;
3135;-75,29;60;;0;
3136;-75,28916667;60;;0;
3137;-75,28833333;60;;0;
3138;-75,2875;60;;0;
3139;-75,28666667;60;;0;
3140;-75,28583333;60;;0;
3141;-75,285;60;;0;
3142;-75,28416667;60;;0;
3143;-75,28333333;60;;0;
3144;-75,2825;60;;0;
3145;-75,28166667;60;;0;
3146;-75,28083333;60;;0;
3147;-75,28;60;;0;
3148;-75,27916667;60;;0;
3149;-75,27833333;60;-1,927105153;0;
3150;-75,2775;60;;0;
3151;-75,27666667;60;;0;
3152;-75,27583333;60;;0;
3153;-75,275;60;;0;
3154;-75,27416667;60;;0;
3155;-75,27333333;60;;0;
3156;-75,2725;60;;0;
3157;-75,27166667;60;;0;
3158;-75,27083333;60;;0;
3159;-75,27;60;;0;
3160;-75,26837838;60;;0;
3161;-75,26675676;60;;0;
3162;-75,26513514;60;-1,927105153;0;
3163;-75,26351351;60;;0;
3164;-75,26189189;60;;0;
3165;-75,26027027;60;;0;
3166;-75,25864865;60;;0;
3167;-75,25702703;60;;0;
3168;-75,25540541;60;;0;
3169;-75,25378378;60;;0;
3170;-75,25216216;60;;0;
3171;-75,25054054;60;;0;
3172;-75,24891892;60;;0;
3173;-75,2472973;60;;0;
3174;-75,24567568;60;;0;
3175;-75,24405405;60;;0;
3176;-75,24243243;60;;0;
3177;-75,24081081;60;;0;
3178;-75,23918919;60;;0;
3179;-75,23756757;60;;0;
3180;-75,23594595;60;;0;
3181;-75,23432432;60;;0;
3182;-75,2327027;60;;0;
3183;-75,23108108;60;;0;
3184;-75,22945946;60;;0;
3185;-75,22783784;60;;0;
3186;-75,22621622;60;;0;
3187;-75,22459459;60;;0;
3188;-75,22297297;60;;0;
3189;-75,22135135;60;-2,634641344;0;
3190;-75,21972973;60;;0;
3191;-75,21810811;60;;0;
3192;-75,21648649;60;;0;
3193;-75,21486486;60;;0;
3194;-75,21324324;60;;0;
3195;-75,21162162;60;;0;
3196;-75,21;60;;0;
3197;-75,2125;60;;0;
3198;-75,215;60;;0;
3199;-75,2175;60;;0;
3200;-75,22;60;;0;
3201;-75,2225;60;;0;
3202;-75,225;60;;0;
3203;-75,2275;60;;0;
3204;-75,23;60;;0;
3205;-75,2325;60;;0;
3206;-75,235;60;;0;
3207;-75,2375;60;;0;
3208;-75,24;60;;0;
3209;-75,2425;60;-1,927105153;0;
3210;-75,245;60;;0;
3211;-75,2475;60;;0;
3212;-75,25;60;;0;
3213;-75,2525;60;;0;
3214;-75,255;60;;0;
3215;-75,2575;60;;0;
3216;-75,26;60;;0;
3217;-75,2625;60;;0;
3218;-75,265;60;;0;
3219;-75,2675;60;;0;
3220;-75,27;60;;0;
3221;-75,2725;60;;0;
3222;-75,275;60;;0;
3223;-75,2775;60;;0;
3224;-75,28;60;;0;
3225;-75,2825;60;;0;
3226;-75,285;60;-1,927105153;0;
3227;-75,2875;60;;0;
3228;-75,29;60;;0;
3229;-75,2925;60;;0;
3230;-75,295;60;;0;
3231;-75,2975;60;;0;
3232;-75,3;60;;0;
3233;-75,30108108;60;;0;
3234;-75,30216216;60;;0;
3235;-75,30324324;60;;0;HBF
3236;-75,30432432;60;;0;
3237;-75,30540541;60;;0;
3238;-75,30648649;60;;0;
3239;-75,30756757;60;;0;
3240;-75,30864865;60;;0;
3241;-75,30972973;60;;0;
3242;-75,31081081;60;;0;
3243;-75,31189189;60;;0;
3244;-75,31297297;60;;0;
3245;-75,31405405;60;;0;
3246;-75,31513514;60;;0;
3247;-75,31621622;60;;0;
3248;-75,3172973;60;;0;
3249;-75,31837838;60;;0;
3250;-75,31945946;60;;0;
3251;-75,32054054;60;;0;
3252;-75,32162162;60;;0;
3253;-75,3227027;60;;0;
3254;-75,32378378;60;;0;
3255;-75,32486486;60;;0;
3256;-75,32594595;60;-1,927105153;0;
3257;-75,32702703;60;;0;
3258;-75,32810811;60;;0;
3259;-75,32918919;60;;0;
3260;-75,33027027;60;;0;
3261;-75,33135135;60;;0;
3262;-75,33243243;60;;0;
3263;-75,33351351;60;;0;
3264;-75,33459459;60;;0;
3265;-75,33567568;60;;0;
3266;-75,33675676;60;;0;
3267;-75,33783784;60;;0;
3268;-75,33891892;60;;0;
3269;-75,34;60;;0;
3270;-75,33638889;60;;0;
3271;-75,33277778;60;;0;
3272;-75,32916667;60;;0;
3273;-75,32555556;60;;0;
3274;-75,32194444;60;;0;
3275;-75,31833333;60;;0;
3276;-75,31472222;60;;0;
3277;-75,31111111;60;-1,927105153;0;
3278;-75,3075;60;;0;
3279;-75,30388889;60;;0;
3280;-75,30027778;60;;0;
3281;-75,29666667;60;;0;
3282;-75,29305556;60;;0;
3283;-75,28944444;60;;0;
3284;-75,28583333;60;;0;
3285;-75,28222222;60;;0;
3286;-75,27861111;60;;0;
3287;-75,275;60;;0;
3288;-75,27138889;60;;0;
3289;-75,26777778;60;;0;
3290;-75,26416667;60;-1,927105153;0;
3291;-75,26055556;60;;0;
3292;-75,25694444;60;;0;
3293;-75,25333333;60;;0;
3294;-75,24972222;60;;0;
3295;-75,24611111;60;;0;
3296;-75,2425;60;;0;
3297;-75,23888889;60;;0;
3298;-75,23527778;60;;0;
3299;-75,23166667;60;;0;
3300;-75,22805556;60;;0;
3301;-75,22444444;60;;0;
3302;-75,22083333;60;;0;
3303;-75,21722222;60;;0;
3304;-75,21361111;60;;0;
3305;-75,21;60;;0;
3306;-75,2127027;60;;0;
3307;-75,21540541;60;;0;
3308;-75,21810811;60;;0;
3309;-75,22081081;60;;0;
3310;-75,22351351;60;;0;
3311;-75,22621622;60;;0;
3312;-75,22891892;60;;0;
3313;-75,23162162;60;;0;
3314;-75,23432432;60;;0;
3315;-75,23702703;60;;0;
3316;-75,23972973;60;;0;
3317;-75,24243243;60;;0;
3318;-75,24513514;60;;0;
3319;-75,24783784;60;;0;
3320;-75,25054054;60;;0;
3321;-75,25324324;60;;0;
3322;-75,25594595;60;;0;
3323;-75,25864865;60;;0;
3324;-75,26135135;60;-1,927105153;0;
3325;-75,26405405;60;;0;
3326;-75,26675676;60;;0;
3327;-75,26945946;60;;0;
3328;-75,27216216;60;;0;
3329;-75,27486486;60;;0;
3330;-75,27756757;60;;0;
3331;-75,28027027;60;;0;
3332;-75,28297297;60;;0;
3333;-75,28567568;60;;0;
3334;-75,28837838;60;;0;
3335;-75,29108108;60;;0;
3336;-75,29378378;60;;0;
3337;-75,29648649;60;;0;
3338;-75,29918919;60;;0;
3339;-75,30189189;60;;0;
3340;-75,30459459;60;;0;
3341;-75,3072973;60;;0;
3342;-75,31;60;;0;
3343;-75,31;60;;0;
3344;-75,31;60;-1,927105153;0;
3345;-75,31;60;;0;
3346;-75,31;60;;0;
3347;-75,31;60;;0;
3348;-75,31;60;;0;
3349;-75,31;60;;0;
3350;-75,31;60;;0;
3351;-75,31;60;;0;
3352;-75,31;60;;0;
3353;-75,31;60;;0;
3354;-75,31;60;;0;
3355;-75,31;60;;0;
3356;-75,31;60;;0;
3357;-75,31;60;-1,927105153;0;
3358;-75,31;60;;0;
3359;-75,31;60;;0;
3360;-75,31;60;;0;
3361;-75,31;60;;0;
3362;-75,31;60;;0;
3363;-75,31;60;;0;
3364;-75,31;60;;0;
3365;-75,31;60;;0;
3366;-75,31;60;;0;
3367;-75,31;60;;0;
3368;-75,31;60;;0;
3369;-75,31;60;;0;
3370;-75,31;60;;0;
3371;-75,31;60;;0;
3372;-75,31;60;;0;
3373;-75,31;60;;0;
3374;-75,31;60;;0;
3375;-75,31;60;;0;
3376;-75,31;60;;0;
3377;-75,31;60;;0;
3378;-75,31;60;;0;
3379;-75,30833333;60;;0;
3380;-75,30666667;60;;0;
3381;-75,305;60;;0;
3382;-75,30333333;60;;0;
3383;-75,30166667;60;;0;
3384;-75,3;60;-1,927105153;0;
3385;-75,29833333;60;;0;
3386;-75,29666667;60;;0;
3387;-75,295;60;;0;
3388;-75,29333333;60;;0;
3389;-75,29166667;60;;0;
3390;-75,29;60;;0;
3391;-75,28833333;60;;0;
3392;-75,28666667;60;;0;
3393;-75,285;60;;0;
3394;-75,28333333;60;;0;
3395;-75,28166667;60;;0;
3396;-75,28;60;;0;
3397;-75,27833333;60;;0;
3398;-75,27666667;60;;0;
3399;-75,275;60;;0;
3400;-75,27333333;60;;0;
3401;-75,27166667;60;;0;
3402;-75,27;60;;0;
3403;-75,26833333;60;;0;
3404;-75,26666667;60;-1,927105153;0;
3405;-75,265;60;;0;
3406;-75,26333333;60;;0;
3407;-75,26166667;60;;0;
3408;-75,26;60;;0;
3409;-75,25833333;60;;0;
3410;-75,25666667;60;;0;
3411;-75,255;60;;0;
3412;-75,25333333;60;;0;
3413;-75,25166667;60;;0;
3414;-75,25;60;;0;
3415;-75,2527027;60;;0;
3416;-75,25540541;60;;0;
3417;-75,25810811;60;;0;
3418;-75,26081081;60;;0;
3419;-75,26351351;60;;0;
3420;-75,26621622;60;;0;
3421;-75,26891892;60;-1,927105153;0;
3422;-75,27162162;60;;0;
3423;-75,27432432;60;;0;
3424;-75,27702703;60;;0;
3425;-75,27972973;60;;0;
3426;-75,28243243;60;;0;
3427;-75,28513514;60;;0;
3428;-75,28783784;60;;0;
3429;-75,29054054;60;;0;
3430;-75,29324324;60;;0;
3431;-75,29594595;60;;0;
3432;-75,29864865;60;;0;
3433;-75,30135135;60;;0;
3434;-75,30405405;60;;0;
3435;-75,30675676;60;;0;
3436;-75,30945946;60;;0;
3437;-75,31216216;60;;0;
3438;-75,31486486;60;;0;
3439;-75,31756757;60;;0;
3440;-75,32027027;60;;0;
3441;-75,32297297;60;;0;
3442;-75,32567568;60;;0;
3443;-75,32837838;60;;0;
3444;-75,33108108;60;;0;
3445;-75,33378378;60;;0;
3446;-75,33648649;60;;0;
3447;-75,33918919;60;;0;
3448;-75,34189189;60;;0;
3449;-75,34459459;60;;0;
3450;-75,3472973;60;;0;
3451;-75,35;60;-1,927105153;0;
3452;-75,34833333;60;;0;
3453;-75,34666667;60;;0;
3454;-75,345;60;;0;
3455;-75,34333333;60;;0;
3456;-75,34166667;60;;0;
3457;-75,34;60;;0;
3458;-75,33833333;60;;0;
3459;-75,33666667;60;;0;
3460;-75,335;60;;0;
3461;-75,33333333;60;;0;
3462;-75,33166667;60;;0;
3463;-75,33;60;;0;
3464;-75,32833333;60;;0;
3465;-75,32666667;60;;0;
3466;-75,325;60;;0;
3467;-75,32333333;60;;0;
3468;-75,32166667;60;;0;
3469;-75,32;60;;0;
3470;-75,31833333;60;;0;
3471;-75,31666667;60;-1,927105153;0;
3472;-75,315;60;;0;
3473;-75,31333333;60;;0;
3474;-75,31166667;60;;0;
3475;-75,31;60;;0;
3476;-75,30833333;60;;0;
3477;-75,30666667;60;;0;
3478;-75,305;60;;0;
3479;-75,30333333;60;;0;
3480;-75,30166667;60;;0;
3481;-75,3;60;;0;
3482;-75,29833333;60;;0;
3483;-75,29666667;60;;0;
3484;-75,295;60;;0;
3485;-75,29333333;60;-1,927105153;0;
3486;-75,29166667;60;;0;
3487;-75,29;60;;0;
3488;-75,28918919;60;;0;
3489;-75,28837838;60;;0;
3490;-75,28756757;60;;0;
3491;-75,28675676;60;;0;
3492;-75,28594595;60;;0;
3493;-75,28513514;60;;0;
3494;-75,28432432;60;;0;
3495;-75,28351351;60;;0;
3496;-75,2827027;60;;0;
3497;-75,28189189;60;;0;
3498;-75,28108108;60;;0;
3499;-75,28027027;60;;0;
3500;-75,27945946;60;;0;
3501;-75,27864865;60;;0;
3502;-75,27783784;60;;0;
3503;-75,27702703;60;;0;
3504;-75,27621622;60;;0;
3505;-75,27540541;60;;0;
3506;-75,27459459;60;;0;
3507;-75,27378378;60;;0;
3508;-75,27297297;60;;0;
3509;-75,27216216;60;;0;THEA
3510;-75,27135135;60;;0;
3511;-75,27054054;60;;0;
3512;-75,26972973;60;-1,927105153;0;
3513;-75,26891892;60;;0;
3514;-75,26810811;60;;0;
3515;-75,2672973;60;;0;
3516;-75,26648649;60;;0;
3517;-75,26567568;60;;0;
3518;-75,26486486;60;;0;
3519;-75,26405405;60;;0;
3520;-75,26324324;60;;0;
3521;-75,26243243;60;;0;
3522;-75,26162162;60;;0;
3523;-75,26081081;60;;0;
3524;-75,26;60;;0;
3525;-75,26;60;;0;
3526;-75,26;60;;0;
3527;-75,26;60;;0;
3528;-75,26;60;;0;
3529;-75,26;60;;0;
3530;-75,26;60;;0;
3531;-75,26;60;;0;
3532;-75,26;60;-1,927105153;0;
3533;-75,26;60;;0;
3534;-75,26;60;;0;
3535;-75,26;60;;0;
3536;-75,26;60;;0;
3537;-75,26;60;;0;
3538;-75,26;60;;0;
3539;-75,26;60;;0;
3540;-75,26;60;;0;
3541;-75,26;60;;0;
3542;-75,26;60;;0;
3543;-75,26;60;;0;
3544;-75,26;60;;0;
3545;-75,26;60;;0;
3546;-75,26;60;;0;
3547;-75,26;60;;0;
3548;-75,26;60;;0;
3549;-75,26;60;-1,927105153;0;
3550;-75,26;60;;0;
3551;-75,26;60;;0;
3552;-75,26;60;;0;
3553;-75,26;60;;0;
3554;-75,26;60;;0;
3555;-75,26;60;;0;
3556;-75,26;60;;0;
3557;-75,26;60;;0;
3558;-75,26;60;;0;
3559;-75,26;60;;0;
3560;-75,26;60;;0;
3561;-75,26108108;60;;0;
3562;-75,26216216;60;;0;
3563;-75,26324324;60;;0;
3564;-75,26432432;60;;0;
3565;-75,26540541;60;;0;
3566;-75,26648649;60;;0;
3567;-75,26756757;60;;0;
3568;-75,26864865;60;;0;
3569;-75,26972973;60;;0;
3570;-75,27081081;60;;0;
3571;-75,27189189;60;;0;
3572;-75,27297297;60;;0;
3573;-75,27405405;60;;0;
3574;-75,27513514;60;;0;
3575;-75,27621622;60;;0;
3576;-75,2772973;60;;0;
3577;-75,27837838;60;;0;
3578;-75,27945946;60;;0;
3579;-75,28054054;60;-1,927105153;0;
3580;-75,28162162;60;;0;
3581;-75,2827027;60;;0;
3582;-75,28378378;60;;0;
3583;-75,28486486;60;;0;
3584;-75,28594595;60;;0;
3585;-75,28702703;60;;0;
3586;-75,28810811;60;;0;
3587;-75,28918919;60;;0;
3588;-75,29027027;60;;0;
3589;-75,29135135;60;;0;
3590;-75,29243243;60;;0;
3591;-75,29351351;60;;0;
3592;-75,29459459;60;;0;
3593;-75,29567568;60;;0;
3594;-75,29675676;60;;0;
3595;-75,29783784;60;;0;
3596;-75,29891892;60;;0;
3597;-75,3;60;;0;
3598;-75,3;60;;0;
3599;-75,3;60;-1,927105153;0;
3600;-75,3;60;;0;
3601;-75,3;60;;0;
3602;-75,3;60;;0;
3603;-75,3;60;;0;
3604;-75,3;60;;0;
3605;-75,3;60;;0;
3606;-75,3;60;;0;
3607;-75,3;60;;0;
3608;-75,3;60;;0;
3609;-75,3;60;;0;
3610;-75,3;60;;0;
3611;-75,3;60;;0;
3612;-75,3;60;;0;
3613;-75,3;60;-1,927105153;0;
3614;-75,3;60;;0;
3615;-75,3;60;;0;
3616;-75,3;60;;0;
3617;-75,3;60;;0;
3618;-75,3;60;;0;
3619;-75,3;60;;0;
3620;-75,3;60;;0;
3621;-75,3;60;;0;
3622;-75,3;60;;0;
3623;-75,3;60;;0;
3624;-75,3;60;;0;
3625;-75,3;60;;0;
3626;-75,3;60;;0;
3627;-75,3;60;;0;
3628;-75,3;60;;0;
3629;-75,3;60;;0;
3630;-75,3;60;;0;
3631;-75,3;60;;0;
3632;-75,3;60;;0;
3633;-75,3;60;;0;
3634;-75,30162162;60;;0;
3635;-75,30324324;60;;0;
3636;-75,30486486;60;;0;
3637;-75,30648649;60;;0;
3638;-75,30810811;60;;0;
3639;-75,30972973;60;;0;
3640;-75,31135135;60;;0;
3641;-75,31297297;60;;0;
3642;-75,31459459;60;;0;
3643;-75,31621622;60;;0;
3644;-75,31783784;60;;0;
3645;-75,31945946;60;;0;
3646;-75,32108108;60;-1,927105153;0;
3647;-75,3227027;60;;0;
3648;-75,32432432;60;;0;
3649;-75,32594595;60;;0;
3650;-75,32756757;60;;0;
3651;-75,32918919;60;;0;
3652;-75,33081081;60;;0;
3653;-75,33243243;60;;0;
3654;-75,33405405;60;;0;
3655;-75,33567568;60;;0;
3656;-75,3372973;60;;0;
3657;-75,33891892;60;;0;
3658;-75,34054054;60;;0;
3659;-75,34216216;60;;0;
3660;-75,34378378;60;;0;
3661;-75,34540541;60;;0;
3662;-75,34702703;60;;0;
3663;-75,34864865;60;;0;
3664;-75,35027027;60;;0;
3665;-75,35189189;60;;0;
3666;-75,35351351;60;-1,927105153;0;
3667;-75,35513514;60;;0;
3668;-75,35675676;60;;0;
3669;-75,35837838;60;;0;
3670;-75,36;60;;0;
3671;-75,3575;60;;0;
3672;-75,355;60;;0;
3673;-75,3525;60;;0;
3674;-75,35;60;;0;
3675;-75,3475;60;;0;
3676;-75,345;60;;0;
3677;-75,3425;60;;0;
3678;-75,34;60;;0;
3679;-75,3375;60;;0;
3680;-75,335;60;-1,927105153;0;
3681;-75,3325;60;;0;
3682;-75,33;60;;0;
3683;-75,3275;60;;0;
3684;-75,325;60;;0;
3685;-75,3225;60;;0;
3686;-75,32;60;;0;
3687;-75,3175;60;;0;
3688;-75,315;60;;0;
3689;-75,3125;60;;0;
3690;-75,31;60;;0;
3691;-75,3075;60;;0;
3692;-75,305;60;;0;
3693;-75,3025;60;;0;
3694;-75,3;60;;0;
3695;-75,2975;60;;0;
3696;-75,295;60;;0;
3697;-75,2925;60;;0;
3698;-75,29;60;;0;
3699;-75,2875;60;;0;
3700;-75,285;60;;0;
3701;-75,2825;60;;0;
3702;-75,28;60;;0;
3703;-75,2775;60;;0;
3704;-75,275;60;;0;
3705;-75,2725;60;;0;
3706;-75,27;60;;0;
3707;-75,27083333;60;-1,927105153;0;
3708;-75,27166667;60;;0;
3709;-75,2725;60;;0;
